기준일(월말),시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,다음달수익률(%),전달순위
2026-05-31,KOSPI,동서,026960,23529,24550,-8.1,-10.6,-10.4,-5.6,-2.73,-2.55,2.69,-10.1,-3.87,232.0
2026-05-31,KOSDAQ,덕산네오룩스,213420,9199,38850,-23.1,-6.9,-7.7,4.3,20.96,19.95,35.57,-10.2,-4.63,127.0
2026-05-31,KOSDAQ,리노공업,058470,74154,97400,-18.4,-8.3,42.6,146.0,12.34,74.67,201.26,-10.3,-0.1,167.0
2026-05-31,KOSPI,현대건설,000720,154673,147000,-9.1,-10.7,119.4,130.4,-1.76,141.49,153.61,-10.4,-5.51,74.0
2026-05-31,KOSPI,코스맥스,192820,19521,173700,-17.5,-8.6,4.6,-17.3,10.79,26.81,0.24,-10.4,-0.98,219.0
2026-05-31,KOSDAQ,지아이이노베이션,358570,8483,14480,-10.9,-10.3,-22.9,-18.2,0.68,-13.52,-8.24,-10.4,-8.84,198.0
2026-05-31,KOSPI,코스모신소재,005070,16590,52200,-11.4,-10.6,5.1,59.4,0.86,18.63,79.85,-10.8,-4.31,169.0
2026-05-31,KOSDAQ,보로노이,310210,46005,287000,1.1,-14.2,21.9,171.5,-15.1,20.59,168.68,-11.1,-12.89,142.0
2026-05-31,KOSPI,LG화학,051910,256603,367000,-7.6,-12.1,-1.9,86.0,-4.91,6.15,101.22,-11.2,-0.95,113.0
2026-05-31,KOSPI,한화오션,042660,382710,123300,-6.4,-12.7,14.4,58.1,-6.66,22.26,68.97,-11.4,1.3,253.0
2026-05-31,KOSPI,현대글로비스,086280,174375,242500,6.8,-16.2,47.5,113.8,-21.59,38.08,100.18,-11.6,-4.12,261.0
2026-05-31,KOSPI,기아,000270,663311,169200,11.5,-17.7,48.3,89.3,-26.13,33.04,69.8,-11.8,0.41,239.0
2026-05-31,KOSDAQ,에스티팜,237690,27015,134100,-12.1,-12.0,14.6,69.3,0.13,30.34,92.55,-12.0,-3.43,259.0
2026-05-31,KOSPI,시프트업,462870,17156,28500,-12.4,-11.9,-25.8,-43.7,0.62,-15.23,-35.67,-12.0,2.63,273.0
2026-05-31,KOSPI,현대제철,004020,52177,40150,-5.6,-13.7,32.9,42.4,-8.49,40.89,50.89,-12.1,-2.62,99.0
2026-05-31,KOSPI,현대지에프홀딩스,005440,20064,13730,-4.3,-14.2,71.2,84.0,-10.31,78.93,92.36,-12.2,-6.26,79.0
2026-05-31,KOSPI,한미약품,128940,69051,491000,6.7,-17.2,7.6,57.6,-22.43,0.77,47.67,-12.4,9.78,285.0
2026-05-31,KOSPI,미래에셋증권,006800,340776,61400,-5.2,-14.4,182.2,296.6,-9.61,197.86,318.55,-12.5,-0.81,83.0
2026-05-31,KOSPI,녹십자,006280,16092,141400,3.1,-16.4,4.3,11.2,-18.92,1.11,7.78,-12.5,-2.62,
2026-05-31,KOSPI,KCC,002380,47604,550000,-0.9,-15.5,31.9,78.9,-14.75,33.09,80.49,-12.6,0.73,179.0
2026-05-31,KOSDAQ,삼현,437730,16487,51100,-4.5,-14.8,26.8,286.2,-10.83,32.75,304.38,-12.8,1.76,317.0
2026-05-31,KOSPI,한국가스공사,036460,31847,35500,-9.2,-13.8,-14.5,-14.1,-5.1,-5.78,-5.44,-12.9,-2.82,240.0
2026-05-31,KOSPI,금호석유화학,011780,32503,132300,-9.8,-13.8,13.2,14.5,-4.43,25.41,26.93,-13.0,-2.34,210.0
2026-05-31,KOSDAQ,코나아이,052400,7966,55400,1.8,-17.1,13.2,27.5,-18.56,11.13,25.2,-13.3,-1.26,302.0
2026-05-31,KOSDAQ,루닛,328130,11901,16760,-19.2,-12.1,-10.7,-25.0,8.77,10.53,-7.1,-13.6,-4.53,
2026-05-31,KOSDAQ,레인보우로보틱스,277810,153064,702000,5.7,-18.4,61.4,165.4,-22.79,52.64,151.04,-13.6,12.39,251.0
2026-05-31,KOSDAQ,파마리서치,214450,30961,295000,-5.9,-15.6,-37.2,-34.6,-10.3,-33.3,-30.49,-13.7,1.02,343.0
2026-05-31,KOSPI,NH투자증권,005940,111179,30200,-10.3,-14.9,46.2,75.2,-5.21,62.95,95.19,-14.0,3.31,131.0
2026-05-31,KOSPI,SK바이오사이언스,302440,31617,40900,-5.0,-16.4,-25.4,-9.3,-12.05,-21.44,-4.55,-14.2,-1.47,314.0
2026-05-31,KOSPI,제일기획,030000,21317,18460,-7.9,-15.9,-18.5,0.5,-8.66,-11.48,9.2,-14.3,0.38,282.0
2026-05-31,KOSDAQ,원익IPS,240810,50409,106000,-9.5,-15.6,72.9,364.9,-6.77,91.03,413.6,-14.4,-3.11,223.0
2026-05-31,KOSDAQ,엘앤씨바이오,290650,19984,75800,19.9,-23.1,30.7,168.8,-35.9,8.97,124.11,-14.5,-2.24,345.0
2026-05-31,KOSPI,BNK금융지주,138930,52724,16820,-10.2,-15.6,11.8,52.1,-6.02,24.45,69.35,-14.5,1.01,191.0
2026-05-31,KOSDAQ,솔브레인,357780,29947,382500,-16.5,-14.1,46.0,139.7,2.81,74.81,186.97,-14.6,0.65,241.0
2026-05-31,KOSPI,포스코인터내셔널,047050,108368,63800,-26.9,-11.6,19.0,30.1,20.91,62.87,77.98,-14.7,-3.45,94.0
2026-05-31,KOSDAQ,NHN KCP,060250,7445,17930,-8.8,-16.2,10.0,137.5,-8.18,20.55,160.26,-14.7,3.4,
2026-05-31,KOSDAQ,코스메카코리아,241710,7657,71400,-11.9,-15.5,-5.4,41.9,-4.14,7.28,61.03,-14.8,0.42,
2026-05-31,KOSDAQ,우리기술,032820,26667,15210,-29.6,-11.1,292.5,588.2,26.24,457.42,877.38,-14.8,2.17,18.0
2026-05-31,KOSPI,한미반도체,042700,279264,282000,-23.4,-12.8,128.2,250.7,13.76,197.73,357.71,-14.9,3.9,51.0
2026-05-31,KOSDAQ,솔브레인홀딩스,036830,9872,49700,-31.9,-10.8,20.9,69.9,31.06,77.62,149.57,-15.0,-3.12,107.0
2026-05-31,KOSPI,영원무역,111770,34031,79500,-4.1,-18.0,-9.1,31.0,-14.45,-5.26,36.57,-15.2,-3.4,283.0
2026-05-31,KOSPI,에코프로머티,450080,42494,62200,-22.5,-13.5,7.2,37.9,11.68,38.45,78.05,-15.3,-3.38,144.0
2026-05-31,KOSPI,포스코DX,022100,58837,32450,-7.0,-17.4,27.8,46.8,-11.2,37.4,57.92,-15.3,19.26,267.0
2026-05-31,KOSPI,동원산업,006040,15206,35500,-7.9,-17.2,-22.0,-23.7,-10.14,-15.27,-17.1,-15.4,-2.96,280.0
2026-05-31,KOSDAQ,피엔티,137400,10613,46450,-17.1,-15.1,13.0,47.7,2.38,36.25,78.06,-15.5,-3.55,197.0
2026-05-31,KOSDAQ,JYP Ent.,035900,20075,57700,-8.3,-17.3,-15.1,-22.8,-9.89,-7.5,-15.8,-15.5,-2.08,312.0
2026-05-31,KOSPI,현대로템,064350,232473,200500,-25.3,-13.0,14.1,37.0,16.49,52.82,83.4,-15.5,6.23,121.0
2026-05-31,KOSPI,카카오뱅크,323410,105682,22400,-8.0,-17.5,3.5,-4.7,-10.31,12.47,3.62,-15.6,-1.12,215.0
2026-05-31,KOSPI,씨에스윈드,112610,19715,47500,-33.7,-11.5,14.6,-3.7,33.33,72.74,45.09,-16.0,-1.58,54.0
2026-05-31,KOSDAQ,필옵틱스,161580,10455,43250,-9.5,-17.8,2.1,27.4,-9.13,12.87,40.8,-16.1,3.12,269.0
2026-05-31,KOSPI,셀트리온,068270,425808,192900,-3.8,-19.1,3.9,24.4,-15.93,8.03,29.29,-16.1,-0.62,265.0
2026-05-31,KOSPI,우리금융지주,316140,215818,29700,-10.9,-17.5,11.9,54.1,-7.36,25.61,73.07,-16.2,-1.01,195.0
2026-05-31,KOSDAQ,HK이노엔,195940,12365,45000,-14.1,-16.7,-13.8,7.9,-2.96,0.38,25.66,-16.2,-3.0,268.0
2026-05-31,KOSDAQ,성광벤드,014620,7967,30800,-33.6,-12.0,17.6,18.9,32.57,77.1,79.15,-16.3,-2.6,88.0
2026-05-31,KOSPI,KT,030200,134075,52800,-13.3,-17.2,4.8,3.9,-4.55,20.83,19.88,-16.5,0.76,212.0
2026-05-31,KOSDAQ,큐리언트,115180,10743,27650,-25.9,-14.3,-5.3,160.4,15.66,27.74,251.22,-16.6,4.16,199.0
2026-05-31,KOSPI,메리츠금융지주,138040,177555,102900,-7.9,-19.0,-5.2,-7.9,-12.12,2.85,-0.0,-16.8,3.11,263.0
2026-05-31,KOSPI,한솔케미칼,014680,29619,270000,-5.3,-20.1,13.4,103.0,-15.68,19.75,114.29,-17.1,-3.52,224.0
2026-05-31,KOSDAQ,온코닉테라퓨틱스,476060,7996,19050,-10.4,-18.9,-8.2,246.4,-9.57,2.41,286.36,-17.2,-7.56,185.0
2026-05-31,KOSDAQ,에스피지,058610,28364,116600,-8.6,-19.4,85.1,385.8,-11.76,102.54,431.67,-17.2,9.69,300.0
2026-05-31,KOSPI,이수스페셜티케미컬,457190,28284,96300,-20.7,-16.4,85.2,137.8,5.47,133.65,200.0,-17.3,-2.8,149.0
2026-05-31,KOSDAQ,알지노믹스,476830,16414,126100,-28.3,-14.8,0.0,0.0,18.85,39.49,39.49,-17.5,-6.58,188.0
2026-05-31,KOSPI,효성티앤씨,298020,15969,363500,-29.8,-14.6,64.1,49.6,21.74,133.86,113.17,-17.6,1.51,93.0
2026-05-31,KOSDAQ,실리콘투,257720,23443,36150,-17.8,-17.6,-20.4,-23.4,0.34,-3.08,-6.78,-17.6,-1.11,304.0
2026-05-31,KOSPI,한전KPS,051600,22995,51000,-18.0,-17.7,-4.3,18.1,0.32,16.7,43.98,-17.8,0.2,190.0
2026-05-31,KOSPI,키움증권,039490,99929,370500,-6.9,-20.5,35.7,127.9,-14.59,45.79,144.77,-17.8,2.83,297.0
2026-05-31,KOSPI,넷마블,251270,35149,42500,-14.4,-19.2,-19.8,-16.8,-5.61,-6.32,-2.84,-18.2,0.94,272.0
2026-05-31,KOSPI,이마트,139480,24201,86100,-19.3,-18.0,10.1,-5.7,1.62,36.45,16.87,-18.3,1.86,162.0
2026-05-31,KOSPI,한국앤컴퍼니,000240,22974,24300,-2.6,-22.4,-18.6,19.7,-20.29,-16.42,22.91,-18.4,-0.41,276.0
2026-05-31,KOSPI,롯데케미칼,011170,33535,80700,-29.1,-15.8,11.8,35.2,18.77,57.76,90.79,-18.5,-2.85,92.0
2026-05-31,KOSPI,강원랜드,035250,32069,15030,-12.6,-21.1,-16.5,-11.8,-9.71,-4.39,0.94,-19.4,-0.27,247.0
2026-05-31,KOSPI,기업은행,024110,159883,20200,-10.6,-21.6,-1.7,28.3,-12.23,9.98,43.58,-19.4,-0.74,230.0
2026-05-31,KOSDAQ,오스코텍,039200,15513,42050,-19.1,-19.6,-32.2,42.5,-0.57,-16.13,76.27,-19.5,-3.57,271.0
2026-05-31,KOSPI,유한양행,000100,66426,85000,-7.2,-22.9,-30.3,-18.5,-16.88,-24.92,-12.18,-19.7,-1.88,318.0
2026-05-31,KOSDAQ,에스에프에이,056190,9623,26700,-15.0,-21.0,21.4,27.4,-7.1,42.73,49.88,-19.8,0.37,250.0
2026-05-31,KOSDAQ,펄어비스,263750,28012,43650,-25.9,-18.6,20.7,13.5,9.89,62.93,53.19,-20.0,-0.11,245.0
2026-05-31,KOSPI,삼성바이오로직스,207940,637426,1363000,-7.3,-23.3,-15.2,-10.3,-17.32,-8.53,-3.22,-20.1,1.03,321.0
2026-05-31,KOSPI,현대엘리베이터,017800,31000,78800,-20.2,-20.2,-9.2,3.8,-0.0,13.71,30.04,-20.2,0.63,200.0
2026-05-31,KOSPI,영원무역홀딩스,009970,24987,191500,-7.9,-23.2,15.4,58.5,-16.63,25.38,72.19,-20.2,-3.34,246.0
2026-05-31,KOSDAQ,씨아이에스,222080,9123,12060,-29.8,-17.9,71.3,69.1,16.88,143.89,140.81,-20.3,-2.74,101.0
2026-05-31,KOSPI,한화솔루션,009830,69788,41850,-17.5,-21.0,49.7,40.4,-4.34,81.4,70.13,-20.3,-2.99,43.0
2026-05-31,KOSPI,DB손해보험,005830,92355,143100,-14.6,-21.8,14.9,42.4,-8.47,34.62,66.77,-20.4,-1.47,176.0
2026-05-31,KOSPI,미스토홀딩스,081660,19856,37450,-7.8,-23.6,-12.4,3.9,-17.14,-5.03,12.62,-20.4,-0.13,307.0
2026-05-31,KOSDAQ,리가켐바이오,141080,54344,151100,-17.6,-21.2,-21.8,31.5,-4.33,-5.12,59.62,-20.5,-2.85,294.0
2026-05-31,KOSPI,HJ중공업,097230,20226,20550,-29.1,-18.8,-1.2,184.6,14.62,39.42,301.66,-20.8,9.0,146.0
2026-05-31,KOSDAQ,로킷헬스케어,376900,9429,54800,-28.4,-19.5,-30.8,210.5,12.33,-3.41,333.43,-21.3,8.39,183.0
2026-05-31,KOSPI,HD현대마린엔진,071970,23677,71100,-32.8,-18.6,-8.3,66.5,21.19,36.52,147.78,-21.4,-1.83,117.0
2026-05-31,KOSDAQ,원익홀딩스,030530,21433,27150,-17.2,-22.4,14.6,401.8,-6.29,38.4,506.28,-21.4,2.21,319.0
2026-05-31,KOSPI,신영증권,001720,27980,172000,-12.7,-23.7,22.9,53.8,-12.59,40.89,76.3,-21.5,-1.05,192.0
2026-05-31,KOSPI,한화비전,489790,35745,67100,-22.2,-21.4,54.8,28.8,0.94,98.85,65.45,-21.6,5.51,96.0
2026-05-31,KOSDAQ,에코프로,086520,177052,139000,-9.1,-24.9,64.5,224.8,-17.35,80.95,257.24,-21.7,-6.19,260.0
2026-05-31,KOSDAQ,메디톡스,086900,6926,96400,-8.6,-25.2,-22.6,-43.0,-18.09,-15.33,-37.61,-21.8,-1.56,
2026-05-31,KOSPI,에스원,012750,26637,68400,-20.6,-22.1,-8.8,3.3,-1.94,14.8,30.06,-21.8,2.49,202.0
2026-05-31,KOSPI,서울보증보험,031210,29778,43650,-8.7,-25.1,-11.5,27.8,-18.01,-3.04,39.97,-21.8,-2.29,277.0
2026-05-31,KOSDAQ,레이크머티리얼즈,281740,11956,18390,-20.0,-22.2,37.8,53.0,-2.75,72.28,91.35,-21.8,-1.09,292.0
2026-05-31,KOSDAQ,큐리옥스바이오시스템즈,445680,14760,90400,-11.5,-24.4,-5.8,207.0,-14.63,6.35,246.69,-21.8,-5.09,305.0
2026-05-31,KOSDAQ,다우데이타,032190,7679,20100,-12.8,-24.2,18.2,18.1,-13.02,35.59,35.43,-21.9,-0.25,320.0
2026-05-31,KOSPI,SK바이오팜,326030,69777,89700,-10.2,-25.1,-35.8,-3.5,-16.61,-28.54,7.42,-22.1,-0.67,310.0
2026-05-31,KOSPI,아모레퍼시픽,090430,65102,115100,-14.9,-24.0,-7.4,-13.9,-10.63,8.85,1.2,-22.2,-3.3,257.0
2026-05-31,KOSPI,JB금융지주,175330,45369,23900,-12.5,-24.7,-0.8,26.7,-14.02,13.28,44.67,-22.3,0.84,216.0
2026-05-31,KOSDAQ,클래시스,214150,28997,44750,-19.5,-23.4,-23.6,-21.5,-4.79,-5.12,-2.46,-22.6,-0.67,333.0
2026-05-31,KOSDAQ,비에이치아이,083650,22218,72900,-25.2,-22.0,62.2,111.3,4.28,116.91,182.61,-22.7,-1.51,111.0
2026-05-31,KOSPI,대웅제약,069620,14738,130600,-11.9,-25.9,-25.9,-17.7,-15.88,-15.88,-6.55,-23.1,-2.6,309.0
2026-05-31,KOSDAQ,현대바이오,048410,10808,11570,-13.7,-26.2,130.0,109.2,-14.54,166.4,142.31,-23.7,-3.2,166.0
2026-05-31,KOSDAQ,아이티센글로벌,124500,10198,43850,-18.9,-25.0,113.4,285.7,-7.52,163.26,375.81,-23.8,0.23,221.0
2026-05-31,KOSPI,세아베스틸지주,001430,19257,53500,-29.1,-22.6,91.8,128.6,9.26,170.61,222.65,-23.9,0.37,205.0
2026-05-31,KOSPI,삼성카드,029780,53121,46150,-13.4,-26.7,-15.9,6.8,-15.4,-2.91,23.38,-24.1,-0.65,274.0
2026-05-31,KOSPI,한진칼,180640,74239,110100,-2.3,-29.6,7.5,-22.1,-27.9,10.06,-20.24,-24.1,1.0,238.0
2026-05-31,KOSPI,한전기술,052690,51367,134300,-28.8,-23.3,46.0,113.9,7.71,105.0,200.32,-24.4,0.07,90.0
2026-05-31,KOSPI,다우기술,023590,17011,39550,-14.8,-27.2,10.3,47.3,-14.55,29.43,72.81,-24.7,-0.63,296.0
2026-05-31,KOSPI,삼성에피스홀딩스,0126Z0,120060,484000,-10.9,-28.3,12.8,0.0,-19.56,26.57,12.19,-24.8,-0.31,286.0
2026-05-31,KOSPI,한미사이언스,008930,22671,31750,-15.8,-27.2,-18.3,-10.3,-13.53,-2.96,6.5,-24.9,4.41,295.0
2026-05-31,KOSPI,아모레퍼시픽홀딩스,002790,17126,22900,-17.8,-27.0,-19.5,-12.6,-11.16,-2.11,6.3,-25.1,-2.18,256.0
2026-05-31,KOSDAQ,와이씨,232140,13020,16170,-26.0,-25.1,25.1,67.7,1.16,68.99,126.66,-25.3,-1.86,175.0
2026-05-31,KOSPI,한국카본,017960,16613,32250,-34.9,-23.0,18.1,46.6,18.26,81.5,125.23,-25.4,-0.31,85.0
2026-05-31,KOSDAQ,휴림로봇,090710,13343,10440,-17.3,-27.7,95.9,415.6,-12.54,136.77,523.21,-25.6,6.99,290.0
2026-05-31,KOSPI,CJ,001040,53393,161700,-28.0,-26.0,-8.2,18.6,2.75,27.48,64.71,-26.4,13.17,208.0
2026-05-31,KOSPI,롯데지주,004990,25065,25450,-16.7,-28.8,-7.3,-14.6,-14.55,11.29,2.52,-26.4,-1.18,242.0
2026-05-31,KOSDAQ,하림지주,003380,12410,11280,-14.0,-30.2,34.4,31.5,-18.81,56.38,52.91,-27.0,-1.77,293.0
2026-05-31,KOSPI,카카오페이,377300,64111,46550,-16.4,-30.4,-6.1,23.0,-16.74,12.3,47.16,-27.6,1.83,288.0
2026-05-31,KOSDAQ,태성,323280,17040,57300,-27.9,-27.5,41.7,176.1,0.63,96.54,283.13,-27.6,-2.62,158.0
2026-05-31,KOSDAQ,쎄트렉아이,099320,14335,133700,-19.5,-29.7,173.4,175.4,-12.72,239.47,241.92,-27.7,-2.09,316.0
2026-05-31,KOSDAQ,에스엠,041510,18247,79700,-17.5,-31.0,-26.3,-37.9,-16.36,-10.64,-24.71,-28.3,0.0,315.0
2026-05-31,KOSPI,풍산,103140,21718,80200,-19.2,-30.7,-19.2,29.4,-14.34,-0.0,60.0,-28.4,-3.37,326.0
2026-05-31,KOSDAQ,유일로보틱스,388720,11357,84800,-19.3,-30.7,3.7,19.4,-14.13,28.48,48.03,-28.4,13.68,323.0
2026-05-31,KOSPI,SK아이이테크놀로지,361610,15302,19310,-26.9,-28.7,-32.2,-9.6,-2.58,-7.37,23.65,-28.4,-3.11,231.0
2026-05-31,KOSDAQ,삼표시멘트,038500,12939,12360,-27.0,-28.8,303.3,294.3,-2.42,452.37,440.03,-28.4,-2.99,31.0
2026-05-31,KOSPI,카카오,035720,188601,41950,-11.3,-32.7,-28.5,-1.8,-24.08,-19.42,10.77,-28.4,1.79,329.0
2026-05-31,KOSPI,고려아연,010130,287003,1373000,-13.0,-32.4,2.3,87.8,-22.22,17.66,116.01,-28.5,0.15,306.0
2026-05-31,KOSPI,한국전력,015760,248119,38900,-10.7,-33.5,-25.9,28.2,-25.56,-17.05,43.49,-28.9,-0.64,334.0
2026-05-31,KOSPI,대신증권,003540,15085,30600,-19.4,-31.8,12.9,33.3,-15.38,40.04,65.36,-29.3,0.16,150.0
2026-05-31,KOSDAQ,씨엠티엑스,388210,10986,106200,-24.5,-31.0,16.4,0.0,-8.64,54.28,32.49,-29.7,7.16,201.0
2026-05-31,KOSDAQ,셀트리온제약,068760,21002,47700,-15.0,-33.6,-21.4,-0.8,-21.87,-7.58,16.63,-29.8,-0.84,332.0
2026-05-31,KOSPI,CJ대한통운,000120,19253,85500,-15.4,-35.2,-6.4,6.3,-23.41,10.73,25.75,-31.3,-1.29,258.0
2026-05-31,KOSDAQ,케어젠,214370,45120,88400,-16.2,-35.4,1.3,172.8,-22.88,20.85,225.62,-31.5,-4.98,303.0
2026-05-31,KOSDAQ,씨어스,458870,12026,31750,-33.4,-31.7,-29.5,401.3,2.49,5.83,652.41,-32.0,-0.47,311.0
2026-05-31,KOSDAQ,카카오게임즈,293490,8448,9500,-21.0,-35.1,-39.1,-41.3,-17.84,-23.0,-25.76,-32.2,-0.95,342.0
2026-05-31,KOSDAQ,에스앤에스텍,101490,14187,65800,-34.7,-33.3,34.6,103.7,2.03,105.93,211.76,-33.6,1.06,171.0
2026-05-31,KOSDAQ,신성델타테크,065350,12367,44400,-23.4,-36.8,-19.1,-24.0,-17.38,5.65,-0.68,-34.1,1.35,336.0
2026-05-31,KOSDAQ,차바이오텍,085660,12383,13470,-21.2,-37.8,-3.0,29.4,-21.06,23.04,64.17,-34.5,-1.11,331.0
2026-05-31,KOSDAQ,클로봇,466100,11443,44000,-11.9,-40.7,8.6,154.6,-32.68,23.33,189.06,-34.9,2.16,341.0
2026-05-31,KOSPI,대한조선,439260,23615,63200,-29.4,-36.5,-7.7,0.0,-10.05,30.66,41.61,-35.1,-1.9,126.0
2026-05-31,KOSDAQ,와이지엔터테인먼트,122870,8308,44600,-17.4,-39.7,-31.3,-44.9,-27.03,-16.8,-33.33,-35.3,-0.34,338.0
2026-05-31,KOSDAQ,선익시스템,171090,7708,79700,-22.2,-39.2,70.7,110.6,-21.76,119.49,170.81,-35.8,-4.27,59.0
2026-05-31,KOSDAQ,에이비엘바이오,298380,62649,111900,-17.0,-42.3,-40.5,38.8,-30.52,-28.3,67.25,-37.3,0.0,346.0
2026-05-31,KOSDAQ,스튜디오드래곤,253450,7770,26450,-24.1,-40.8,-33.4,-44.6,-21.95,-12.22,-27.02,-37.4,-2.27,340.0
2026-05-31,KOSPI,하이브,352820,93100,220000,-16.3,-43.2,-26.5,-17.3,-32.13,-12.19,-1.13,-37.9,-1.82,344.0
2026-05-31,KOSDAQ,리브스메드,491000,12577,51900,-27.1,-42.1,0.0,0.0,-20.62,37.19,37.19,-39.1,-3.08,264.0
2026-05-31,KOSDAQ,유진로봇,056080,7877,20550,-22.9,-43.8,68.4,89.2,-27.09,118.44,145.4,-39.6,2.19,325.0
2026-05-31,KOSDAQ,에임드바이오,0009K0,22117,34400,-26.6,-44.1,0.0,0.0,-23.82,36.19,36.19,-40.6,-0.58,313.0
2026-05-31,KOSDAQ,CJ ENM,035760,8574,39550,-26.9,-45.5,-37.7,-35.7,-25.48,-14.8,-12.03,-41.8,-1.14,339.0
2026-05-31,KOSDAQ,오름테라퓨틱,475830,13703,67800,-23.1,-48.0,18.9,251.1,-32.31,54.74,356.76,-43.0,-6.05,327.0
2026-05-31,KOSDAQ,지투지바이오,456160,9331,58200,-32.0,-46.2,-30.9,0.0,-20.89,1.66,47.08,-43.4,-3.09,177.0
2026-05-31,KOSDAQ,엔켐,348370,7296,35100,-20.8,-53.8,-53.8,-47.5,-41.71,-41.71,-33.78,-47.2,-5.13,349.0
2026-05-31,KOSDAQ,메지온,140410,18782,65500,-25.3,-53.7,-16.0,63.3,-38.02,12.44,118.7,-48.0,-5.65,348.0
2026-05-31,KOSDAQ,삼천당제약,000250,76588,339000,-18.4,-58.9,56.6,131.4,-49.64,91.92,183.62,-50.8,-3.69,337.0
2026-05-31,KOSDAQ,하이젠알앤엠,160190,9745,29700,-31.9,-57.0,-47.5,-16.3,-36.81,-22.97,22.82,-51.9,6.23,347.0
