기준일(월말),시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,다음달수익률(%),전달순위
2026-03-31,NYSE,Charles Schwab Corp,SCHW,0,93.98,-1.3,-5.9,-1.6,20.1,-4.71,-0.28,21.61,-0.9,-1.05,
2026-03-31,NYSE,Boeing Co,BA,0,199.03,-12.5,-8.3,-7.8,16.7,4.79,5.42,33.41,-1.0,6.67,
2026-03-31,NASDAQ,Keurig Dr Pepper Inc,KDP,0,26.33,-13.0,-6.0,3.2,-23.1,8.1,18.7,-11.51,-1.3,-2.39,
2026-03-31,NASDAQ,Sanofi SA ADR,SNY,0,48.18,-1.0,-0.6,2.1,-13.1,0.41,3.09,-12.26,-1.6,-1.2,
2026-03-31,NASDAQ,Dexcom Inc,DXCM,0,62.8,-14.5,-5.4,-6.7,-8.0,10.64,9.12,7.53,-2.0,0.65,
2026-03-31,NYSE,AbbVie Inc,ABBV,0,217.49,-6.3,-4.8,-6.1,3.8,1.57,0.23,10.77,-3.0,-4.97,
2026-03-31,NASDAQ,United Airlines Holdings Inc,UAL,0,92.07,-13.4,-17.7,-4.6,33.3,-4.94,10.16,53.95,-3.1,-1.19,
2026-03-31,NASDAQ,BeOne Medicines AG ADR,ONC,0,296.97,-6.3,-2.3,-12.8,9.1,4.34,-6.96,16.47,-3.2,1.86,
2026-03-31,NASDAQ,Ryanair Holdings PLC ADR,RYAAY,0,57.8,-14.4,-19.9,-4.0,36.4,-6.51,12.07,59.29,-3.5,1.51,
2026-03-31,NYSE,CVS Health Corp,CVS,0,71.82,-10.1,-9.5,-4.7,6.0,0.68,5.98,17.93,-3.7,2.03,
2026-03-31,NASDAQ,Fortinet Inc,FTNT,0,81.72,3.4,2.9,-2.8,-15.1,-0.48,-6.01,-17.9,-3.8,0.7,
2026-03-31,NASDAQ,argenx SE ADR,ARGX,0,730.25,-4.8,-13.2,-1.0,23.4,-8.8,3.98,29.58,-4.0,2.46,
2026-03-31,NYSE,3M Co,MMM,0,145.23,-12.2,-9.3,-6.4,-1.1,3.26,6.53,12.57,-4.8,-0.5,
2026-03-31,NYSE,JPMorgan Chase & Co,JPM,0,294.16,-2.0,-8.7,-6.7,19.9,-6.8,-4.8,22.42,-5.3,0.44,
2026-03-31,NYSE,Intercontinental Exchange Inc,ICE,0,157.28,-4.2,-2.9,-6.6,-8.8,1.34,-2.58,-4.85,-5.3,5.79,
2026-03-31,NYSE,Stryker Corp,SYK,0,328.59,-15.2,-6.5,-11.1,-11.7,10.24,4.81,4.09,-5.5,1.13,
2026-03-31,NYSE,Berkshire Hathaway Inc Class B,BRK.B,0,479.2,-5.1,-4.7,-4.7,-10.0,0.46,0.44,-5.19,-5.5,-0.59,
2026-03-31,NASDAQ,IDEXX Laboratories Inc,IDXX,0,561.89,-14.4,-16.9,-12.1,33.8,-2.93,2.79,56.38,-5.6,2.77,
2026-03-31,NYSE,American Tower Corp,AMT,0,172.58,-10.0,-1.7,-10.3,-20.7,9.28,-0.24,-11.83,-5.6,2.06,
2026-03-31,NYSE,Berkshire Hathaway Inc Class A,BRK.A,0,718140.0,-5.1,-4.9,-4.8,-10.1,0.29,0.37,-5.19,-5.7,-0.23,
2026-03-31,NASDAQ,T-Mobile US Inc,TMUS,0,210.03,-3.3,3.4,-12.3,-21.3,6.92,-9.31,-18.6,-6.0,-5.44,
2026-03-31,NASDAQ,O'Reilly Automotive Inc,ORLY,0,92.31,-1.7,1.2,-14.4,-3.3,2.93,-12.92,-1.7,-6.1,-0.19,
2026-03-31,NYSE,UBS Group AG,UBS,0,39.07,-5.7,-15.6,-4.7,27.6,-10.54,1.05,35.26,-6.5,1.59,
2026-03-31,NASDAQ,Expedia Group Inc,EXPE,0,230.89,7.0,-18.5,8.0,37.4,-23.87,0.91,28.31,-6.8,-0.8,
2026-03-31,NASDAQ,NXP Semiconductors NV,NXPI,0,196.86,-13.3,-9.3,-13.6,3.6,4.58,-0.32,19.44,-6.9,0.11,
2026-03-31,NASDAQ,Netflix Inc,NFLX,0,96.15,-0.1,2.5,-19.8,3.1,2.65,-19.73,3.2,-7.2,2.89,
2026-03-31,NYSE,Medtronic PLC,MDT,0,86.65,-11.3,-9.8,-9.0,-3.6,1.67,2.54,8.68,-7.4,-0.43,
2026-03-31,NYSE,Bank of America Corp,BAC,0,48.75,-2.2,-11.4,-5.5,16.8,-9.4,-3.41,19.41,-7.4,2.69,
2026-03-31,NASDAQ,GE Healthcare Technologies Inc,GEHC,0,71.18,-15.5,-13.2,-5.2,-11.8,2.74,12.21,4.41,-7.8,-1.1,
2026-03-31,NASDAQ,Amazon.com Inc,AMZN,0,208.27,-0.8,-9.8,-5.1,9.5,-9.02,-4.36,10.38,-8.1,2.17,
2026-03-31,NYSE,Home Depot Inc,HD,0,328.89,-13.6,-4.4,-18.8,-10.3,10.64,-6.04,3.88,-8.2,-0.68,
2026-03-31,NYSE,Brookfield Corp,BN,0,40.47,-7.7,-11.8,-11.5,15.8,-4.47,-4.11,25.47,-8.2,0.72,
2026-03-31,NASDAQ,Nasdaq Inc,NDAQ,0,84.89,-3.1,-12.6,-4.0,11.9,-9.83,-0.98,15.45,-8.2,3.55,
2026-03-31,NASDAQ,Huntington Bancshares Inc,HBAN,0,15.65,-6.8,-9.8,-9.4,4.3,-3.17,-2.72,11.93,-8.3,1.85,
2026-03-31,NASDAQ,VeriSign  Inc,VRSN,0,248.36,9.0,2.2,-11.2,-2.2,-6.18,-18.47,-10.21,-8.7,10.53,
2026-03-31,NYSE,Thermo Fisher Scientific Inc,TMO,0,491.53,-5.7,-15.2,1.3,-1.2,-10.07,7.44,4.72,-8.9,-0.68,
2026-03-31,NASDAQ,Constellation Energy Corp,CEG,0,279.25,-15.3,-21.0,-15.1,38.5,-6.62,0.25,63.61,-9.0,-1.46,
2026-03-31,NASDAQ,Zoom Communications Inc,ZM,0,80.39,8.7,-6.8,-2.6,9.0,-14.31,-10.38,0.23,-9.3,2.85,
2026-03-31,NYSE,Unilever PLC ADR,UL,0,56.97,-22.8,-12.9,-14.7,-15.0,12.77,10.48,9.97,-9.3,-1.65,
2026-03-31,NASDAQ,Tesla Inc,TSLA,0,371.75,-7.6,-17.3,-16.4,43.4,-10.5,-9.49,55.31,-9.6,-5.09,
2026-03-31,NASDAQ,Baidu Inc ADR,BIDU,0,111.42,-10.5,-14.7,-15.4,21.1,-4.76,-5.56,35.22,-10.1,-0.13,
2026-03-31,NASDAQ,Intuitive Surgical Inc,ISRG,0,460.99,-8.4,-18.6,3.1,-6.9,-11.1,12.58,1.66,-10.5,-1.82,
2026-03-31,NYSE,Wells Fargo & Co,WFC,0,79.61,-2.3,-14.6,-5.0,10.9,-12.61,-2.83,13.46,-10.9,2.81,
2026-03-31,NYSE,BlackRock Inc,BLK,0,961.71,-9.5,-10.1,-17.5,1.6,-0.66,-8.8,12.34,-11.8,-0.24,
2026-03-31,NASDAQ,Charter Communications Inc,CHTR,0,215.88,-8.0,3.4,-21.5,-41.4,12.4,-14.71,-36.33,-12.3,1.9,
2026-03-31,NYSE,Danaher Corp,DHR,0,189.6,-10.0,-17.2,-4.4,-7.5,-7.99,6.24,2.75,-12.4,1.33,
2026-03-31,NASDAQ,Cintas Corp,CTAS,0,169.14,-15.9,-10.1,-17.6,-17.7,6.94,-2.01,-2.14,-12.4,1.51,
2026-03-31,NASDAQ,Palantir Technologies Inc,PLTR,0,146.28,6.6,-17.7,-19.8,73.3,-22.82,-24.79,62.55,-12.7,1.13,
2026-03-31,NYSE,Moody's Corp,MCO,0,436.25,-8.7,-14.6,-8.4,-6.3,-6.51,0.23,2.56,-12.8,1.8,
2026-03-31,NASDAQ,Kraft Heinz Co,KHC,0,22.49,-8.6,-7.3,-13.6,-26.1,1.48,-5.49,-19.13,-13.5,4.8,
2026-03-31,NYSE,ICICI Bank Ltd ADR,IBN,0,25.9,-15.1,-13.1,-14.3,-17.8,2.38,0.93,-3.2,-13.6,0.62,
2026-03-31,NASDAQ,Cadence Design Systems Inc,CDNS,0,277.87,-7.8,-11.1,-20.9,9.3,-3.58,-14.19,18.51,-13.6,0.55,
2026-03-31,NASDAQ,Kimberly-Clark Corp,KMB,0,96.47,-13.4,-4.4,-22.4,-32.2,10.46,-10.37,-21.64,-14.4,0.54,
2026-03-31,NYSE,Marsh & McLennan Companies Inc,MRSH,0,173.45,-7.1,-6.5,-13.9,-28.9,0.66,-7.34,-23.48,-14.4,0.79,
2026-03-31,NYSE,American Express Co,AXP,0,302.48,-2.1,-18.2,-8.9,12.4,-16.5,-7.0,14.81,-15.5,1.07,
2026-03-31,NASDAQ,Meta Platforms Inc,META,0,572.13,-11.7,-13.3,-22.1,-0.7,-1.8,-11.74,12.46,-16.0,0.16,
2026-03-31,NYSE,Walt Disney Co,DIS,0,96.38,-9.1,-15.3,-15.8,-2.4,-6.79,-7.39,7.44,-16.1,-0.1,
2026-03-31,NYSE,Mastercard Inc,MA,0,499.66,-3.4,-12.5,-12.2,-8.8,-9.4,-9.07,-5.64,-16.1,0.37,
2026-03-31,NYSE,Visa Inc,V,0,302.24,-5.6,-13.8,-11.5,-13.8,-8.72,-6.22,-8.65,-16.7,0.36,
2026-03-31,NASDAQ,JD.com Inc ADR,JD,0,29.57,11.5,3.0,-15.5,-28.1,-7.56,-24.16,-35.48,-16.7,-3.58,
2026-03-31,NASDAQ,Willis Towers Watson PLC,WTW,0,290.7,-4.7,-11.5,-15.8,-14.0,-7.13,-11.66,-9.7,-17.6,0.11,
2026-03-31,NASDAQ,Datadog Inc,DDOG,0,118.05,5.4,-13.2,-17.1,19.0,-17.67,-21.38,12.85,-18.0,-1.31,
2026-03-31,NYSE,Uber Technologies Inc,UBER,0,71.93,-4.6,-12.0,-26.6,-1.3,-7.7,-23.02,3.51,-20.8,0.33,
2026-03-31,NYSE,Alibaba Group Holding Ltd ADR,BABA,0,125.46,-12.9,-14.4,-29.8,-5.1,-1.69,-19.37,8.98,-21.0,-2.51,
2026-03-31,NASDAQ,PDD Holdings Inc ADR,PDD,0,102.18,-1.5,-9.9,-22.7,-13.7,-8.52,-21.52,-12.35,-21.2,-1.24,
2026-03-31,NASDAQ,Synopsys Inc,SNPS,0,396.48,-4.2,-15.6,-19.6,-7.5,-11.86,-16.09,-3.46,-21.7,0.15,
2026-03-31,NASDAQ,Alnylam Pharmaceuticals Inc,ALNY,0,330.87,-0.6,-16.8,-27.4,22.5,-16.28,-26.99,23.29,-22.3,-0.16,
2026-03-31,NYSE,International Business Machines Corp,IBM,0,242.39,0.9,-18.2,-14.1,-2.5,-18.91,-14.87,-3.4,-22.5,1.79,
2026-03-31,NYSE,S&P Global Inc,SPGI,0,425.34,-3.7,-18.6,-12.6,-16.3,-15.44,-9.21,-13.03,-22.6,2.06,
2026-03-31,NYSE,Progressive Corp,PGR,0,198.24,-7.2,-12.9,-19.7,-30.0,-6.17,-13.48,-24.5,-22.6,-0.94,
2026-03-31,NYSE,Capital One Financial Corp,COF,0,182.43,-6.8,-24.7,-14.2,1.7,-19.28,-7.97,9.11,-23.1,0.98,
2026-03-31,NASDAQ,CrowdStrike Holdings Inc,CRWD,0,390.41,5.0,-16.7,-20.4,10.7,-20.65,-24.14,5.5,-23.9,2.1,
2026-03-31,NYSE,Abbott Laboratories,ABT,0,102.67,-11.8,-18.1,-23.3,-22.6,-7.14,-13.13,-12.29,-24.8,-0.36,
2026-03-31,NASDAQ,NetEase Inc ADR,NTES,0,111.94,-2.6,-18.7,-26.4,8.8,-16.46,-24.36,11.71,-25.0,0.62,
2026-03-31,NASDAQ,Shopify Inc,SHOP,0,118.62,-1.7,-26.3,-20.2,24.2,-25.0,-18.76,26.45,-25.4,0.15,
2026-03-31,NASDAQ,MercadoLibre Inc,MELI,0,1729.02,-1.6,-14.2,-26.0,-11.4,-12.74,-24.79,-9.91,-25.8,-1.08,
2026-03-31,NASDAQ,Palo Alto Networks Inc,PANW,0,160.32,7.7,-13.0,-21.3,-6.0,-19.15,-26.86,-12.73,-26.0,1.02,
2026-03-31,NASDAQ,Cognizant Technology Solutions Corp,CTSH,0,61.35,-4.8,-26.1,-8.5,-19.8,-22.37,-3.94,-15.78,-26.7,1.63,
2026-03-31,NASDAQ,Copart Inc,CPRT,0,33.2,-12.8,-15.2,-26.2,-41.3,-2.71,-15.3,-32.69,-27.1,-1.08,
2026-03-31,NASDAQ,Verisk Analytics Inc,VRSK,0,189.75,-8.6,-15.2,-24.6,-36.2,-7.21,-17.47,-30.26,-27.4,-2.66,
2026-03-31,NASDAQ,Take-Two Interactive Software Inc,TTWO,0,197.5,-6.6,-22.9,-23.6,-4.7,-17.4,-18.15,2.04,-27.7,-0.41,
2026-03-31,NYSE,Spotify Technology SA,SPOT,0,484.91,-5.8,-16.5,-30.5,-11.8,-11.33,-26.23,-6.38,-27.9,-0.09,
2026-03-31,NYSE,Sony Group Corp ADR,SONY,0,20.7,-10.2,-19.1,-28.1,-18.5,-9.92,-19.9,-9.18,-27.9,0.39,
2026-03-31,NASDAQ,Autodesk Inc,ADSK,0,239.4,-2.6,-19.1,-24.6,-8.6,-16.94,-22.6,-6.08,-28.0,-0.7,
2026-03-31,NASDAQ,Booking Holdings Inc,BKNG,0,168.41,-0.7,-21.4,-22.0,-8.6,-20.84,-21.48,-7.98,-29.5,4.62,
2026-03-31,NASDAQ,Qualcomm Inc,QCOM,0,128.78,-9.5,-24.7,-22.6,-16.2,-16.77,-14.43,-7.32,-29.5,-2.37,
2026-03-31,NASDAQ,Microsoft Corp,MSFT,0,370.17,-5.7,-23.5,-28.5,-1.4,-18.79,-24.17,4.62,-30.4,0.73,
2026-03-31,NYSE,UnitedHealth Group Inc,UNH,0,270.59,-7.7,-18.0,-21.6,-48.3,-11.16,-15.07,-44.01,-31.0,3.98,
2026-03-31,NYSE,HDFC Bank Ltd ADR,HDB,0,24.88,-21.9,-31.9,-27.2,-25.1,-12.84,-6.76,-4.12,-33.2,3.18,
2026-03-31,NASDAQ,Axon Enterprise Inc,AXON,0,424.69,-21.7,-25.2,-40.8,-19.3,-4.5,-24.42,3.13,-33.6,-2.74,
2026-03-31,NASDAQ,Paychex Inc,PAYX,0,92.12,-1.6,-17.9,-27.3,-40.3,-16.52,-26.12,-39.3,-35.2,-0.29,
2026-03-31,NYSE,Accenture PLC,ACN,0,198.29,-5.0,-26.1,-19.6,-36.5,-22.21,-15.36,-33.11,-35.5,0.33,
2026-03-31,NASDAQ,Automatic Data Processing Inc,ADP,0,203.18,-5.2,-21.0,-30.8,-33.5,-16.67,-26.96,-29.84,-36.3,0.57,
2026-03-31,NYSE,Salesforce Inc,CRM,0,186.67,-4.2,-29.5,-21.2,-30.4,-26.47,-17.81,-27.41,-38.2,-0.88,
2026-03-31,NASDAQ,Robinhood Markets Inc,HOOD,0,69.3,-8.6,-38.7,-51.6,66.5,-32.94,-47.02,82.24,-39.2,0.69,
2026-03-31,NASDAQ,PayPal Holdings Inc,PYPL,0,45.23,-2.1,-22.5,-32.6,-30.7,-20.85,-31.09,-29.18,-39.4,0.55,
2026-03-31,NASDAQ,Roper Technologies Inc,ROP,0,353.86,1.2,-20.5,-29.0,-40.0,-21.43,-29.87,-40.68,-39.5,1.79,
2026-03-31,NASDAQ,Applovin Corp,APP,0,398.0,-8.5,-40.9,-44.6,50.2,-35.48,-39.49,64.08,-40.8,3.69,
2026-03-31,NYSE,Blackstone Inc,BX,0,114.99,1.4,-25.4,-32.7,-17.7,-26.45,-33.64,-18.89,-40.9,-2.39,
2026-03-31,NYSE,SAP SE ADR,SAP,0,171.21,-15.0,-29.5,-35.9,-36.2,-17.04,-24.58,-24.93,-41.3,-0.05,
2026-03-31,NASDAQ,Coinbase Global Inc,COIN,0,174.61,-0.7,-22.8,-48.3,1.4,-22.24,-47.89,2.1,-41.7,0.1,
2026-03-31,NYSE,Oracle Corp,ORCL,0,147.11,1.2,-24.5,-47.7,5.2,-25.4,-48.3,4.0,-43.0,-1.07,
2026-03-31,NYSE,KKR & Co Inc,KKR,0,92.5,5.5,-27.4,-28.8,-20.0,-31.22,-32.53,-24.16,-43.1,-1.57,
2026-03-31,NASDAQ,Trip.com Group Ltd ADR,TCOM,0,49.79,-5.4,-30.8,-33.8,-21.7,-26.83,-30.03,-17.24,-43.2,0.6,
2026-03-31,NASDAQ,Adobe Inc,ADBE,0,243.08,-7.4,-30.5,-31.1,-36.6,-25.02,-25.61,-31.58,-43.6,0.52,
2026-03-31,NYSE,Boston Scientific Corp,BSX,0,62.75,-18.3,-34.2,-35.7,-37.8,-19.4,-21.28,-23.82,-43.6,-0.25,
2026-03-31,NASDAQ,DoorDash Inc,DASH,0,150.15,-14.9,-33.7,-44.8,-17.8,-22.08,-35.12,-3.45,-45.5,3.28,
2026-03-31,NYSE,Novo Nordisk A/S ADR,NVO,0,36.75,-1.9,-27.8,-33.8,-47.1,-26.4,-32.51,-46.07,-47.6,-0.22,
2026-03-31,NASDAQ,Fiserv Inc,FISV,0,55.8,-10.4,-16.9,-56.7,-74.7,-7.27,-51.69,-71.79,-51.6,0.93,
2026-03-31,NYSE,ServiceNow Inc,NOW,0,104.55,-3.2,-31.8,-43.2,-34.3,-29.49,-41.32,-32.17,-52.3,-2.04,
2026-03-31,NASDAQ,Thomson Reuters Corp,TRI,0,89.98,-6.7,-31.8,-42.1,-47.9,-26.9,-37.93,-44.2,-52.7,0.71,
2026-03-31,NASDAQ,Strategy Inc,MSTR,0,124.8,-3.6,-17.9,-61.3,-56.7,-14.77,-59.81,-55.08,-54.5,2.32,
2026-03-31,NASDAQ,Intuit Inc,INTU,0,432.38,5.7,-34.7,-36.7,-29.6,-38.25,-40.1,-33.38,-54.9,-3.47,
2026-03-31,NASDAQ,Workday Inc,WDAY,0,129.92,-2.9,-39.5,-46.0,-44.4,-37.72,-44.44,-42.72,-62.1,-0.15,
