기준일(월말),시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,다음달수익률(%),전달순위
2026-03-31,KOSPI,카카오뱅크,323410,119516,23950,-11.8,10.9,0.8,8.6,25.69,14.32,23.13,6.3,3.97,268.0
2026-03-31,KOSDAQ,파크시스템스,140860,18018,234500,-18.7,12.2,-9.5,11.9,38.04,11.39,37.71,6.0,8.96,
2026-03-31,KOSDAQ,큐로셀,372320,8196,49100,-9.7,9.2,19.2,91.4,21.02,32.04,112.09,5.4,19.96,140.0
2026-03-31,KOSPI,CJ,001040,59083,189000,-13.5,9.9,3.0,62.5,27.03,19.07,87.88,5.2,7.14,129.0
2026-03-31,KOSPI,LG이노텍,011070,87686,293500,-8.0,8.3,56.3,83.6,17.71,69.86,99.5,5.0,23.51,158.0
2026-03-31,KOSPI,효성,004800,24826,128500,-24.0,12.0,51.4,168.0,47.34,99.06,252.45,4.8,13.54,86.0
2026-03-31,KOSPI,다우기술,023590,21109,43150,-20.5,11.1,17.6,118.6,39.77,47.96,175.08,4.7,8.46,
2026-03-31,KOSDAQ,에스에프에이,056190,10233,26000,-23.1,11.1,9.5,22.6,44.44,42.32,59.43,4.3,9.23,
2026-03-31,KOSPI,iM금융지주,139130,29169,16710,-9.1,7.5,21.4,86.1,18.26,33.65,104.79,4.1,9.1,
2026-03-31,KOSPI,LG에너지솔루션,373220,947700,394500,-7.6,7.1,13.5,17.9,15.88,22.88,27.65,4.1,1.58,267.0
2026-03-31,KOSDAQ,온코닉테라퓨틱스,476060,9516,21050,-10.4,7.7,63.5,224.5,20.2,82.52,262.26,4.1,3.33,41.0
2026-03-31,KOSDAQ,태성,323280,16124,50600,-35.9,13.7,93.9,104.4,77.53,202.68,219.19,3.8,2.77,23.0
2026-03-31,KOSPI,셀트리온,068270,431891,197200,-17.3,9.0,13.7,21.1,31.77,37.54,46.51,3.7,-1.42,195.0
2026-03-31,KOSPI,한솔케미칼,014680,29335,252500,-25.3,11.0,20.8,113.4,48.57,61.72,185.71,3.7,0.2,104.0
2026-03-31,KOSPI,포스코퓨처엠,003670,190344,203500,-17.6,8.8,41.8,74.5,32.09,72.13,111.82,3.5,3.93,166.0
2026-03-31,KOSPI,CJ제일제당,097950,36130,216500,1.2,4.1,-6.1,-12.2,2.88,-7.16,-13.18,3.5,11.32,275.0
2026-03-31,KOSPI,크래프톤,259960,114248,255000,2.6,3.7,-12.8,-23.8,1.02,-15.04,-25.71,3.4,-3.92,280.0
2026-03-31,KOSPI,POSCO홀딩스,005490,285665,332500,-19.5,9.0,20.5,19.4,35.41,49.64,48.29,3.3,7.37,203.0
2026-03-31,KOSPI,LG유플러스,032640,74704,15530,-6.1,5.5,1.2,50.8,12.36,7.75,60.58,3.2,12.3,208.0
2026-03-31,KOSPI,CJ대한통운,000120,23975,103400,-21.7,9.3,22.8,19.8,39.53,56.77,52.95,3.1,1.35,
2026-03-31,KOSPI,SK이노베이션,096770,204553,108700,-14.9,7.4,8.2,-3.3,26.19,27.06,13.61,3.0,10.76,272.0
2026-03-31,KOSPI,코리안리,003690,22949,12240,-12.1,6.1,12.3,49.8,20.62,27.71,70.38,2.4,-3.84,
2026-03-31,KOSPI,서울보증보험,031210,32467,52200,-10.5,4.9,2.2,53.8,17.19,14.09,71.72,1.8,-10.06,230.0
2026-03-31,KOSPI,HD현대일렉트릭,267260,360471,832000,-20.8,7.5,43.0,184.9,35.66,80.41,259.59,1.8,20.19,130.0
2026-03-31,KOSDAQ,엘앤씨바이오,290650,18312,67300,-31.7,10.1,24.6,234.8,61.37,82.59,390.55,1.8,9.36,37.0
2026-03-31,KOSDAQ,하나마이크론,067310,21192,27800,-23.2,8.0,25.5,137.6,40.58,63.43,209.4,1.7,12.05,48.0
2026-03-31,KOSPI,한화오션,042660,371373,120200,-14.9,5.8,9.0,79.1,24.3,28.01,110.43,1.7,0.08,171.0
2026-03-31,KOSPI,동서,026960,27168,27350,-0.4,1.9,1.7,2.6,2.23,2.04,3.0,1.4,-1.1,260.0
2026-03-31,KOSDAQ,휴젤,145020,31559,240500,-10.9,4.3,-20.4,-28.2,17.14,-10.6,-19.4,1.3,6.03,
2026-03-31,KOSPI,현대제철,004020,51843,33650,-27.6,8.4,-0.9,34.6,49.76,36.97,86.0,1.2,13.67,253.0
2026-03-31,KOSDAQ,고영,098460,18948,24450,-23.2,6.8,69.2,80.0,39.08,120.42,134.54,0.8,11.45,53.0
2026-03-31,KOSPI,현대오토에버,307950,104622,358500,-28.4,8.0,134.8,200.5,50.9,228.09,319.95,0.7,5.86,28.0
2026-03-31,KOSDAQ,레인보우로보틱스,277810,114459,521000,-39.4,10.7,68.6,97.3,82.78,178.32,225.76,0.7,11.71,55.0
2026-03-31,KOSPI,고려아연,010130,338768,1422000,-30.0,8.1,54.4,82.8,54.26,120.41,160.93,0.5,16.81,56.0
2026-03-31,KOSPI,넷마블,251270,41553,49200,-6.5,2.0,-20.3,25.7,9.02,-14.75,34.36,0.3,3.66,258.0
2026-03-31,KOSPI,대한항공,003490,88188,23550,-16.2,4.4,3.5,10.6,24.61,23.52,31.92,0.3,1.49,247.0
2026-03-31,KOSPI,SNT다이내믹스,003570,18322,48300,-13.8,3.6,-33.2,58.4,20.17,-22.54,83.61,0.2,15.73,
2026-03-31,KOSDAQ,아이엠바이오로직스,493280,8245,55300,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.72,
2026-03-31,KOSPI,아모레퍼시픽홀딩스,002790,20911,27650,-11.8,3.0,3.8,38.2,16.76,17.64,56.75,0.0,-1.45,
2026-03-31,KOSPI,케이뱅크,279570,26045,5970,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,7.54,
2026-03-31,KOSPI,HJ중공업,097230,22664,21750,-14.0,3.3,-22.3,268.6,20.19,-9.64,328.81,-0.1,14.25,
2026-03-31,KOSPI,맥쿼리인프라,088980,54213,11220,-1.9,-0.3,-2.5,3.2,1.69,-0.61,5.24,-0.6,0.71,250.0
2026-03-31,KOSDAQ,HLB,028300,75352,50600,-2.3,-0.4,33.3,-8.2,1.97,36.5,-5.99,-0.8,12.65,229.0
2026-03-31,KOSPI,산일전기,062040,52414,134900,-19.1,3.7,22.5,162.5,28.13,51.41,224.32,-0.9,26.98,192.0
2026-03-31,KOSPI,삼성물산,028260,469479,253500,-27.7,5.8,37.3,116.9,46.35,89.87,199.83,-0.9,13.41,87.0
2026-03-31,KOSPI,한미사이언스,008930,26193,37100,-14.9,2.3,-4.6,40.8,20.28,12.08,65.46,-1.1,2.56,238.0
2026-03-31,KOSDAQ,테크윙,089030,20157,45300,-2.8,-1.1,-23.0,44.3,1.75,-20.75,48.41,-1.4,17.0,206.0
2026-03-31,KOSPI,금호타이어,073240,17293,5950,-14.8,1.5,25.9,25.7,19.11,47.72,47.41,-1.7,0.67,
2026-03-31,KOSPI,삼성중공업,010140,244200,24450,-15.5,1.5,11.6,81.4,20.12,32.19,114.76,-1.9,12.47,155.0
2026-03-31,KOSPI,기업은행,024110,176629,21350,-17.1,1.9,9.7,50.1,22.91,32.32,81.08,-1.9,3.51,191.0
2026-03-31,KOSDAQ,유일로보틱스,388720,9967,87000,-28.9,4.6,27.9,41.9,47.12,80.0,99.67,-2.1,-3.45,59.0
2026-03-31,KOSPI,롯데지주,004990,29794,27300,-23.6,3.2,-5.7,27.6,35.16,23.49,67.06,-2.2,4.03,211.0
2026-03-31,KOSDAQ,HK이노엔,195940,13584,49050,-9.2,-0.5,10.5,40.9,9.53,21.62,55.17,-2.2,-1.63,
2026-03-31,KOSPI,삼양식품,003230,98456,1200000,-1.7,-2.5,-21.5,39.5,-0.81,-20.14,41.98,-2.4,7.67,254.0
2026-03-31,KOSPI,LG,003550,141421,82800,-23.1,2.6,15.0,28.2,33.46,49.58,66.72,-2.5,9.66,199.0
2026-03-31,KOSPI,호텔신라,008770,19094,44000,-8.2,-1.3,-14.4,14.3,7.51,-6.71,24.55,-2.7,10.11,
2026-03-31,KOSPI,한화엔진,082740,38385,43550,-19.4,1.4,-3.0,104.9,25.73,20.27,154.12,-2.8,4.82,138.0
2026-03-31,KOSPI,포스코DX,022100,47890,29450,-25.1,2.4,40.2,20.7,36.7,87.14,61.07,-3.1,6.62,101.0
2026-03-31,KOSPI,현대위아,011210,20858,77100,-23.9,1.8,59.3,74.4,33.82,109.3,129.19,-3.3,-1.17,
2026-03-31,KOSDAQ,넥슨게임즈,225570,7896,11580,-2.4,-3.6,-17.3,-6.7,-1.25,-15.35,-4.43,-3.3,2.5,256.0
2026-03-31,KOSDAQ,천보,278280,7960,48400,-10.2,-1.5,16.6,48.7,9.66,29.88,65.59,-3.3,34.3,234.0
2026-03-31,KOSPI,두산로보틱스,454910,56717,79500,-25.4,1.9,20.6,58.4,36.54,61.61,112.15,-3.5,10.19,94.0
2026-03-31,KOSDAQ,실리콘투,257720,28230,38150,-13.0,-1.3,-16.7,56.0,13.45,-4.26,79.35,-3.6,22.15,198.0
2026-03-31,KOSPI,두산밥캣,241560,66044,56900,-12.5,-1.4,2.5,13.8,12.65,17.12,30.0,-3.6,19.16,239.0
2026-03-31,KOSPI,메리츠금융지주,138040,192492,111400,-12.4,-1.5,-1.9,-8.7,12.38,11.98,4.18,-3.7,2.96,243.0
2026-03-31,KOSDAQ,서부T&D,006730,8687,13040,-16.7,-0.5,32.8,137.1,19.47,59.37,184.55,-3.7,0.84,50.0
2026-03-31,KOSPI,현대해상,001450,26730,30150,-12.2,-2.1,7.1,38.0,11.53,22.02,57.21,-4.1,-1.33,
2026-03-31,KOSPI,현대모비스,012330,353403,378000,-26.9,1.3,26.6,45.1,38.61,73.2,98.46,-4.3,2.91,118.0
2026-03-31,KOSDAQ,LS마린솔루션,060370,15175,29100,-13.1,-2.8,30.5,134.0,11.85,50.22,169.38,-4.9,-0.34,161.0
2026-03-31,KOSPI,LG생활건강,051900,38485,247000,-7.5,-4.4,-13.6,-21.0,3.29,-6.64,-14.56,-5.1,0.91,277.0
2026-03-31,KOSPI,HMM,011200,201381,19570,-8.3,-4.5,-2.4,0.1,4.15,6.48,9.15,-5.3,7.82,264.0
2026-03-31,KOSDAQ,심텍,222800,25093,47450,-12.1,-3.9,10.6,144.0,9.42,25.87,177.63,-5.5,39.94,
2026-03-31,KOSDAQ,에이프릴바이오,397030,12231,54500,-24.5,-0.7,76.4,300.1,31.51,133.66,430.1,-5.5,-4.95,36.0
2026-03-31,KOSPI,카카오페이,377300,70462,48850,-27.0,-0.5,-9.2,70.8,36.25,24.35,133.92,-5.8,5.42,170.0
2026-03-31,KOSPI,달바글로벌,483650,23188,142000,-16.2,-3.7,-13.2,0.0,14.92,3.61,19.37,-6.2,32.96,
2026-03-31,KOSPI,HD현대마린솔루션,443060,82265,179600,-2.6,-7.2,-14.5,34.2,-4.75,-12.24,37.74,-6.3,2.51,279.0
2026-03-31,KOSPI,금호석유화학,011780,32830,117900,-23.1,-2.3,12.9,-2.3,27.09,46.93,27.09,-6.5,10.35,178.0
2026-03-31,KOSPI,미스토홀딩스,081660,22351,41000,-16.3,-4.0,6.4,8.0,14.75,27.11,29.12,-6.5,2.32,
2026-03-31,KOSPI,영원무역,111770,35715,78500,-19.0,-4.0,21.0,60.2,18.46,49.31,97.76,-7.0,2.29,89.0
2026-03-31,KOSDAQ,신성델타테크,065350,15500,54700,-22.1,-3.5,-1.3,-4.9,23.81,26.71,22.09,-7.2,2.19,175.0
2026-03-31,KOSPI,삼성카드,029780,61926,53100,-15.7,-5.0,1.5,32.6,12.7,20.46,57.3,-7.2,-0.56,194.0
2026-03-31,KOSPI,대웅제약,069620,17484,160000,-9.2,-7.1,19.4,41.6,2.32,31.57,56.02,-7.6,-5.06,
2026-03-31,KOSPI,현대엘리베이터,017800,35964,83300,-15.6,-5.7,4.1,54.0,11.78,23.37,82.44,-7.7,10.92,167.0
2026-03-31,KOSPI,시프트업,462870,19376,32050,-0.9,-9.7,-21.9,-42.5,-8.87,-21.19,-41.92,-8.0,3.74,
2026-03-31,KOSDAQ,클래시스,214150,35618,50500,-13.5,-7.3,0.0,-10.5,7.16,15.64,3.55,-8.6,7.72,
2026-03-31,KOSDAQ,셀트리온제약,068760,24331,54800,-23.7,-5.5,4.5,15.5,23.79,36.86,51.28,-9.1,1.46,172.0
2026-03-31,KOSDAQ,지투지바이오,456160,11714,65800,-39.2,-1.8,-9.7,0.0,61.49,48.48,64.44,-9.3,6.69,
2026-03-31,KOSDAQ,로보티즈,108490,34653,241000,-16.5,-7.7,50.0,683.2,10.54,79.53,837.54,-9.4,-2.49,14.0
2026-03-31,KOSDAQ,씨젠,096530,12299,21850,-16.8,-8.2,-11.7,-1.1,10.29,6.06,18.78,-9.9,8.01,233.0
2026-03-31,KOSPI,동원산업,006040,17173,37900,-11.7,-9.5,-16.6,9.2,2.39,-5.61,23.63,-10.0,1.58,
2026-03-31,KOSPI,제일기획,030000,22168,18970,-13.6,-9.7,-6.6,5.3,4.52,8.13,21.81,-10.4,1.74,215.0
2026-03-31,KOSDAQ,메지온,140410,25985,86600,-38.8,-3.9,33.2,157.7,57.05,117.69,321.13,-10.9,-1.73,11.0
2026-03-31,KOSPI,한국타이어앤테크놀로지,161390,75687,54100,-25.8,-7.2,41.1,37.1,25.04,90.09,84.79,-10.9,12.75,134.0
2026-03-31,KOSPI,강원랜드,035250,35963,16890,-11.3,-10.9,-8.0,1.4,0.53,3.76,14.35,-11.0,-0.53,246.0
2026-03-31,KOSPI,F&F,383220,24822,61300,-13.3,-10.5,-2.2,-3.3,3.21,12.76,11.51,-11.1,4.08,207.0
2026-03-31,KOSPI,녹십자,006280,16641,142900,-15.5,-10.1,10.6,17.0,6.35,30.88,38.49,-11.2,-0.98,
2026-03-31,KOSPI,한국앤컴퍼니,000240,23021,24000,-23.3,-8.2,4.3,58.4,19.69,36.09,106.6,-11.2,1.67,188.0
2026-03-31,KOSDAQ,동성화인텍,033500,7992,23150,-21.4,-8.7,-23.7,5.5,16.17,-2.97,34.17,-11.2,14.04,255.0
2026-03-31,KOSPI,LG디스플레이,034220,62650,10850,-24.3,-8.1,-24.7,23.2,21.42,-0.49,62.77,-11.4,12.9,261.0
2026-03-31,KOSPI,HD현대중공업,329180,491218,465000,-22.9,-8.6,-9.7,66.7,18.47,17.09,116.13,-11.5,-0.43,204.0
2026-03-31,KOSPI,한국가스공사,036460,33094,34950,-15.2,-11.1,-10.6,-2.0,4.83,5.37,15.57,-11.9,2.29,252.0
2026-03-31,KOSPI,하이브,352820,108402,299000,-22.8,-9.4,12.4,27.0,17.42,45.68,64.54,-12.1,-16.89,164.0
2026-03-31,KOSPI,삼성바이오로직스,207940,718898,1504000,-15.4,-11.3,2.5,0.8,4.9,21.17,19.14,-12.1,3.19,242.0
2026-03-31,KOSPI,LG씨엔에스,064400,59681,55800,-25.1,-9.1,-15.1,13.9,21.34,13.39,52.04,-12.3,9.5,249.0
2026-03-31,KOSPI,삼성화재,000810,216022,440500,-16.9,-11.4,-2.4,23.2,6.64,17.39,48.25,-12.5,5.79,196.0
2026-03-31,KOSPI,현대로템,064350,225378,169500,-26.5,-9.8,-22.6,61.4,22.67,5.25,119.52,-13.1,21.53,133.0
2026-03-31,KOSDAQ,큐리옥스바이오시스템즈,445680,13815,101400,-15.2,-13.3,50.4,557.2,2.22,77.45,675.11,-13.7,-19.72,25.0
2026-03-31,KOSPI,LG화학,051910,241425,299000,-28.4,-10.2,7.6,22.0,25.38,50.18,70.41,-13.8,12.88,265.0
2026-03-31,KOSPI,SK바이오사이언스,302440,32637,41700,-14.8,-13.5,-10.9,6.4,1.56,4.59,24.87,-13.8,-0.24,241.0
2026-03-31,KOSPI,SKC,011790,35861,85816,-19.3,-12.5,-9.7,-11.3,8.43,11.97,10.01,-13.9,9.19,259.0
2026-03-31,KOSPI,현대백화점,069960,18103,79200,-28.0,-10.6,-10.5,32.2,24.15,24.29,83.64,-14.1,0.51,
2026-03-31,KOSDAQ,CJ ENM,035760,11710,56500,-22.2,-12.5,-20.5,0.4,12.38,2.11,28.95,-14.5,-5.84,
2026-03-31,KOSPI,삼성에스디에스,018260,115215,150100,-23.0,-12.5,-8.6,29.2,13.7,18.76,67.81,-14.6,-0.8,235.0
2026-03-31,KOSDAQ,JYP Ent.,035900,21497,61500,-11.9,-15.3,-17.6,3.9,-3.86,-6.43,17.91,-14.6,-2.44,
2026-03-31,KOSPI,농심,004370,22840,367000,-14.7,-15.1,-14.9,-9.3,-0.58,-0.35,6.3,-15.0,1.5,
2026-03-31,KOSDAQ,루닛,328130,10395,32650,-14.3,-15.2,-12.4,-29.3,-0.97,2.26,-17.44,-15.0,11.03,278.0
2026-03-31,KOSPI,한국전력,015760,269303,41650,-28.8,-11.8,15.5,92.4,23.94,62.27,170.21,-15.2,0.36,95.0
2026-03-31,KOSDAQ,넥스틴,348210,8077,62500,-24.1,-13.1,26.3,9.3,14.46,66.26,43.88,-15.3,21.28,
2026-03-31,KOSPI,유한양행,000100,73036,94800,-14.0,-15.7,-20.4,-13.2,-1.96,-7.47,0.92,-15.3,-3.48,273.0
2026-03-31,KOSDAQ,세미파이브,490470,12697,22500,-17.7,-15.1,0.0,0.0,3.21,21.56,21.56,-15.6,59.56,
2026-03-31,KOSPI,코웨이,021240,55835,72200,-11.8,-16.9,-26.7,-10.9,-5.75,-16.85,1.11,-15.9,11.22,274.0
2026-03-31,KOSPI,SK아이이테크놀로지,361610,18851,21250,-21.6,-15.2,-19.8,-4.5,8.18,2.26,21.8,-16.5,6.59,
2026-03-31,KOSDAQ,스튜디오드래곤,253450,10340,36000,-19.4,-15.8,-19.7,-25.5,4.44,-0.45,-7.56,-16.5,-5.0,
2026-03-31,KOSDAQ,에이비엘바이오,298380,86388,165900,-14.5,-17.0,79.5,381.6,-3.0,109.96,463.13,-16.5,-7.23,24.0
2026-03-31,KOSPI,한진칼,180640,75307,107800,-31.0,-13.1,7.3,32.9,26.05,55.52,92.73,-16.7,3.15,212.0
2026-03-31,KOSPI,HD한국조선해양,009540,276722,344000,-23.6,-15.5,-16.3,71.1,10.57,9.49,123.88,-17.1,12.79,223.0
2026-03-31,KOSPI,HL만도,204320,23314,49050,-21.9,-16.4,46.0,27.1,6.98,86.9,62.69,-17.5,0.71,80.0
2026-03-31,KOSPI,NAVER,035420,312293,201500,-20.8,-16.9,-25.0,5.5,4.95,-5.21,33.25,-17.7,-1.44,221.0
2026-03-31,KOSDAQ,카카오게임즈,293490,10765,12100,-17.3,-18.8,-22.5,-15.8,-1.81,-6.28,1.81,-18.5,-1.16,
2026-03-31,KOSPI,이수페타시스,007660,87870,98000,-23.2,-17.8,37.4,175.3,7.05,78.96,258.43,-18.9,20.92,96.0
2026-03-31,KOSDAQ,에임드바이오,0009K0,29910,47200,-23.3,-18.1,0.0,0.0,6.77,30.3,30.3,-19.1,-2.54,
2026-03-31,KOSDAQ,삼현,437730,14775,45000,-25.0,-18.5,87.9,342.9,8.7,150.52,490.55,-19.8,2.67,10.0
2026-03-31,KOSPI,풍산,103140,27800,86700,-25.1,-18.6,-30.5,39.8,8.73,-7.14,86.77,-19.9,14.3,182.0
2026-03-31,KOSDAQ,네이처셀,007390,13176,17310,-19.5,-20.6,-15.4,-39.3,-1.38,5.13,-24.56,-20.4,19.01,269.0
2026-03-31,KOSDAQ,필옵틱스,161580,9271,36100,-31.4,-17.7,-3.6,8.4,19.95,40.45,57.96,-20.4,8.17,122.0
2026-03-31,KOSDAQ,알테오젠,196170,187636,341500,-16.2,-24.0,-25.4,-4.1,-9.34,-11.03,14.47,-22.5,2.64,
2026-03-31,KOSPI,HD현대마린엔진,071970,28426,68700,-21.3,-23.2,-17.1,159.2,-2.46,5.31,229.43,-22.9,21.4,149.0
2026-03-31,KOSPI,SK바이오팜,326030,76355,94800,-20.9,-23.9,-6.5,-4.5,-3.85,18.15,20.64,-23.3,2.95,218.0
2026-03-31,KOSDAQ,파마리서치,214450,30857,299000,-14.4,-25.8,-50.2,-9.9,-13.28,-41.85,5.27,-23.5,-1.67,
2026-03-31,KOSDAQ,인벤티지랩,389470,8125,65500,-30.0,-22.2,41.0,385.2,11.16,101.51,593.33,-23.8,-7.79,44.0
2026-03-31,KOSPI,카카오,035720,207988,45800,-26.5,-23.8,-23.2,17.1,3.66,4.53,59.34,-24.3,2.84,231.0
2026-03-31,KOSDAQ,와이지엔터테인먼트,122870,9551,52900,-28.5,-23.8,-45.9,-15.9,6.63,-24.26,17.65,-24.7,-3.4,271.0
2026-03-31,KOSDAQ,제이앤티씨,204270,10262,15180,-31.6,-23.4,-38.3,2.8,12.01,-9.76,50.3,-25.1,14.56,220.0
2026-03-31,KOSDAQ,클로봇,466100,10809,48350,-34.8,-23.3,68.5,147.2,17.78,158.54,279.35,-25.6,-11.17,18.0
2026-03-31,KOSDAQ,디앤디파마텍,347850,33729,67800,-26.6,-26.1,34.8,489.6,0.65,83.7,703.55,-26.2,11.06,30.0
2026-03-31,KOSDAQ,지아이이노베이션,358570,8569,12630,-21.7,-28.4,-32.0,4.6,-8.5,-13.09,33.69,-27.1,5.23,227.0
2026-03-31,KOSDAQ,오름테라퓨틱,475830,18089,86000,-34.0,-28.3,156.7,243.3,8.58,288.96,420.16,-29.5,-2.56,16.0
2026-03-31,KOSDAQ,에스엠,041510,19815,88800,-23.1,-34.2,-31.7,-17.2,-14.44,-11.15,7.64,-32.0,-2.93,
2026-03-31,KOSPI,삼성에피스홀딩스,0126Z0,135861,494000,-26.8,-33.5,0.0,0.0,-9.15,36.64,36.64,-32.2,10.12,
2026-03-31,KOSDAQ,엔켐,348370,8107,40950,-46.1,-34.9,-42.8,-37.3,20.83,6.15,16.39,-37.1,-10.26,216.0
2026-03-31,KOSDAQ,원익홀딩스,030530,21279,26150,-25.3,-46.3,78.5,590.9,-28.13,138.91,824.7,-42.1,4.59,2.0
2026-03-31,KOSDAQ,하이젠알앤엠,160190,11598,35000,-49.3,-41.2,-19.4,19.0,15.97,58.8,134.69,-42.8,7.57,62.0
